,bet_offer_id,criterion_id,criterion_label,criterion_english_label,occurrence_type,lifetime,bet_offer_type_id,bet_offer_type_name,bet_offer_type_english_name,event_id,outcome_id,outcome_label,outcome_english_label,odds,line,participant,type,changed_date,odds_fractional,odds_american,status,cash_out_status,home_score,away_score,event_name,sport,group_name
10,2487555590,1001159780,Correcte Score,Correct Score,GOALS,FULL_TIME,3,Correcte Score,Correct Score,1022549196,3619788424,0-3,0-3,41000.0,,,OT_UNTYPED,2025-01-21T07:45:12Z,40/1,4000,OPEN,ENABLED,0,3,Porto Sport Club vs Atlético de Alagoinhas-BA,FOOTBALL,Baiano
11,2487555590,1001159780,Correcte Score,Correct Score,GOALS,FULL_TIME,3,Correcte Score,Correct Score,1022549196,3619788431,0-4,0-4,126000.0,,,OT_UNTYPED,2025-01-21T07:45:12Z,125/1,12500,OPEN,ENABLED,0,4,Porto Sport Club vs Atlético de Alagoinhas-BA,FOOTBALL,Baiano
12,2487555590,1001159780,Correcte Score,Correct Score,GOALS,FULL_TIME,3,Correcte Score,Correct Score,1022549196,3619788448,1-0,1-0,6250.0,,,OT_UNTYPED,2025-01-21T07:45:12Z,21/4,525,OPEN,ENABLED,1,0,Porto Sport Club vs Atlético de Alagoinhas-BA,FOOTBALL,Baiano
13,2487555590,1001159780,Correcte Score,Correct Score,GOALS,FULL_TIME,3,Correcte Score,Correct Score,1022549196,3619788455,1-1,1-1,6750.0,,,OT_UNTYPED,2025-01-21T07:45:12Z,23/4,575,OPEN,ENABLED,1,1,Porto Sport Club vs Atlético de Alagoinhas-BA,FOOTBALL,Baiano
14,2487555590,1001159780,Correcte Score,Correct Score,GOALS,FULL_TIME,3,Correcte Score,Correct Score,1022549196,3619788461,1-2,1-2,12500.0,,,OT_UNTYPED,2025-01-21T07:45:12Z,23/2,1150,OPEN,ENABLED,1,2,Porto Sport Club vs Atlético de Alagoinhas-BA,FOOTBALL,Baiano
15,2487555590,1001159780,Correcte Score,Correct Score,GOALS,FULL_TIME,3,Correcte Score,Correct Score,1022549196,3619788466,1-3,1-3,31000.0,,,OT_UNTYPED,2025-01-21T07:45:12Z,30/1,3000,OPEN,ENABLED,1,3,Porto Sport Club vs Atlético de Alagoinhas-BA,FOOTBALL,Baiano
16,2487555590,1001159780,Correcte Score,Correct Score,GOALS,FULL_TIME,3,Correcte Score,Correct Score,1022549196,3619788470,1-4,1-4,91000.0,,,OT_UNTYPED,2025-01-21T07:45:12Z,90/1,9000,OPEN,ENABLED,1,4,Porto Sport Club vs Atlético de Alagoinhas-BA,FOOTBALL,Baiano
17,2487555590,1001159780,Correcte Score,Correct Score,GOALS,FULL_TIME,3,Correcte Score,Correct Score,1022549196,3619788477,2-0,2-0,7500.0,,,OT_UNTYPED,2025-01-21T07:45:12Z,13/2,650,OPEN,ENABLED,2,0,Porto Sport Club vs Atlético de Alagoinhas-BA,FOOTBALL,Baiano
18,2487555590,1001159780,Correcte Score,Correct Score,GOALS,FULL_TIME,3,Correcte Score,Correct Score,1022549196,3619788481,2-1,2-1,8500.0,,,OT_UNTYPED,2025-01-21T07:45:12Z,15/2,750,OPEN,ENABLED,2,1,Porto Sport Club vs Atlético de Alagoinhas-BA,FOOTBALL,Baiano
19,2487555590,1001159780,Correcte Score,Correct Score,GOALS,FULL_TIME,3,Correcte Score,Correct Score,1022549196,3619788487,2-2,2-2,16000.0,,,OT_UNTYPED,2025-01-21T07:45:12Z,15/1,1500,OPEN,ENABLED,2,2,Porto Sport Club vs Atlético de Alagoinhas-BA,FOOTBALL,Baiano
20,2487555590,1001159780,Correcte Score,Correct Score,GOALS,FULL_TIME,3,Correcte Score,Correct Score,1022549196,3619788493,2-3,2-3,41000.0,,,OT_UNTYPED,2025-01-21T07:45:12Z,40/1,4000,OPEN,ENABLED,2,3,Porto Sport Club vs Atlético de Alagoinhas-BA,FOOTBALL,Baiano
21,2487555590,1001159780,Correcte Score,Correct Score,GOALS,FULL_TIME,3,Correcte Score,Correct Score,1022549196,3619788500,2-4,2-4,126000.0,,,OT_UNTYPED,2025-01-21T07:45:12Z,125/1,12500,OPEN,ENABLED,2,4,Porto Sport Club vs Atlético de Alagoinhas-BA,FOOTBALL,Baiano
22,2487555590,1001159780,Correcte Score,Correct Score,GOALS,FULL_TIME,3,Correcte Score,Correct Score,1022549196,3619788507,3-0,3-0,13000.0,,,OT_UNTYPED,2025-01-21T07:45:12Z,12/1,1200,OPEN,ENABLED,3,0,Porto Sport Club vs Atlético de Alagoinhas-BA,FOOTBALL,Baiano
23,2487555590,1001159780,Correcte Score,Correct Score,GOALS,FULL_TIME,3,Correcte Score,Correct Score,1022549196,3619788512,3-1,3-1,15000.0,,,OT_UNTYPED,2025-01-21T07:45:12Z,14/1,1400,OPEN,ENABLED,3,1,Porto Sport Club vs Atlético de Alagoinhas-BA,FOOTBALL,Baiano
24,2487555590,1001159780,Correcte Score,Correct Score,GOALS,FULL_TIME,3,Correcte Score,Correct Score,1022549196,3619788515,3-2,3-2,29000.0,,,OT_UNTYPED,2025-01-21T07:45:12Z,28/1,2800,OPEN,ENABLED,3,2,Porto Sport Club vs Atlético de Alagoinhas-BA,FOOTBALL,Baiano
25,2487555590,1001159780,Correcte Score,Correct Score,GOALS,FULL_TIME,3,Correcte Score,Correct Score,1022549196,3619788518,3-3,3-3,76000.0,,,OT_UNTYPED,2025-01-21T07:45:12Z,75/1,7500,OPEN,ENABLED,3,3,Porto Sport Club vs Atlético de Alagoinhas-BA,FOOTBALL,Baiano
26,2487555590,1001159780,Correcte Score,Correct Score,GOALS,FULL_TIME,3,Correcte Score,Correct Score,1022549196,3619788521,3-4,3-4,226000.0,,,OT_UNTYPED,2025-01-21T07:45:12Z,225/1,22500,OPEN,ENABLED,3,4,Porto Sport Club vs Atlético de Alagoinhas-BA,FOOTBALL,Baiano
27,2487555590,1001159780,Correcte Score,Correct Score,GOALS,FULL_TIME,3,Correcte Score,Correct Score,1022549196,3619788525,4-0,4-0,29000.0,,,OT_UNTYPED,2025-01-21T07:45:12Z,28/1,2800,OPEN,ENABLED,4,0,Porto Sport Club vs Atlético de Alagoinhas-BA,FOOTBALL,Baiano
28,2487555590,1001159780,Correcte Score,Correct Score,GOALS,FULL_TIME,3,Correcte Score,Correct Score,1022549196,3619788529,4-1,4-1,31000.0,,,OT_UNTYPED,2025-01-21T07:45:12Z,30/1,3000,OPEN,ENABLED,4,1,Porto Sport Club vs Atlético de Alagoinhas-BA,FOOTBALL,Baiano
29,2487555590,1001159780,Correcte Score,Correct Score,GOALS,FULL_TIME,3,Correcte Score,Correct Score,1022549196,3619788532,4-2,4-2,61000.0,,,OT_UNTYPED,2025-01-21T07:45:12Z,60/1,6000,OPEN,ENABLED,4,2,Porto Sport Club vs Atlético de Alagoinhas-BA,FOOTBALL,Baiano
30,2487555590,1001159780,Correcte Score,Correct Score,GOALS,FULL_TIME,3,Correcte Score,Correct Score,1022549196,3619788536,4-3,4-3,161000.0,,,OT_UNTYPED,2025-01-21T07:45:12Z,160/1,16000,OPEN,ENABLED,4,3,Porto Sport Club vs Atlético de Alagoinhas-BA,FOOTBALL,Baiano
31,2487555590,1001159780,Correcte Score,Correct Score,GOALS,FULL_TIME,3,Correcte Score,Correct Score,1022549196,3619788543,5-0,5-0,71000.0,,,OT_UNTYPED,2025-01-21T07:45:12Z,70/1,7000,OPEN,ENABLED,5,0,Porto Sport Club vs Atlético de Alagoinhas-BA,FOOTBALL,Baiano
32,2487555590,1001159780,Correcte Score,Correct Score,GOALS,FULL_TIME,3,Correcte Score,Correct Score,1022549196,3619788546,5-1,5-1,81000.0,,,OT_UNTYPED,2025-01-21T07:45:12Z,80/1,8000,OPEN,ENABLED,5,1,Porto Sport Club vs Atlético de Alagoinhas-BA,FOOTBALL,Baiano
33,2487555590,1001159780,Correcte Score,Correct Score,GOALS,FULL_TIME,3,Correcte Score,Correct Score,1022549196,3619788549,5-2,5-2,151000.0,,,OT_UNTYPED,2025-01-21T07:45:12Z,150/1,15000,OPEN,ENABLED,5,2,Porto Sport Club vs Atlético de Alagoinhas-BA,FOOTBALL,Baiano
34,2487555590,1001159780,Correcte Score,Correct Score,GOALS,FULL_TIME,3,Correcte Score,Correct Score,1022549196,3619788552,6-0,6-0,201000.0,,,OT_UNTYPED,2025-01-21T07:45:12Z,200/1,20000,OPEN,ENABLED,6,0,Porto Sport Club vs Atlético de Alagoinhas-BA,FOOTBALL,Baiano
35,2487555590,1001159780,Correcte Score,Correct Score,GOALS,FULL_TIME,3,Correcte Score,Correct Score,1022549196,3619788555,6-1,6-1,251000.0,,,OT_UNTYPED,2025-01-21T07:45:12Z,250/1,25000,OPEN,ENABLED,6,1,Porto Sport Club vs Atlético de Alagoinhas-BA,FOOTBALL,Baiano
36,2487555591,1001159666,Draw No Bet,Draw No Bet,GOALS,FULL_TIME,2,Wedstrijd ,Match,1022549196,3619788402,1,1,1340.0,,Porto Sport Club,1,2025-01-21T07:45:12Z,1/3,-295,OPEN,DISABLED,,,Porto Sport Club vs Atlético de Alagoinhas-BA,FOOTBALL,Baiano
37,2487555591,1001159666,Draw No Bet,Draw No Bet,GOALS,FULL_TIME,2,Wedstrijd ,Match,1022549196,3619788410,2,2,3000.0,,Atlético de Alagoinhas-BA,2,2025-01-21T07:45:12Z,2/1,200,OPEN,DISABLED,,,Porto Sport Club vs Atlético de Alagoinhas-BA,FOOTBALL,Baiano
38,2487555593,1001642858,Beide Teams Scoren,Both Teams To Score,,,18,Ja/Nee,Yes/No,1022549196,3619788420,Ja,Yes,1950.0,,,OT_YES,2025-01-21T07:45:12Z,19/20,-106,OPEN,ENABLED,,,Porto Sport Club vs Atlético de Alagoinhas-BA,FOOTBALL,Baiano
39,2487555593,1001642858,Beide Teams Scoren,Both Teams To Score,,,18,Ja/Nee,Yes/No,1022549196,3619788443,Nee,No,1700.0,,,OT_NO,2025-01-21T07:45:12Z,7/10,-143,OPEN,ENABLED,,,Porto Sport Club vs Atlético de Alagoinhas-BA,FOOTBALL,Baiano
40,2487555594,1001957106,Porto Sport Club Wint en Beide Teams Scoren,Porto Sport Club to Win and Both Teams To Score,,,18,Ja/Nee,Yes/No,1022549196,3619788429,Ja,Yes,4500.0,,,OT_YES,2025-01-21T07:45:12Z,7/2,350,OPEN,ENABLED,,,Porto Sport Club vs Atlético de Alagoinhas-BA,FOOTBALL,Baiano
41,2487555594,1001957106,Porto Sport Club Wint en Beide Teams Scoren,Porto Sport Club to Win and Both Teams To Score,,,18,Ja/Nee,Yes/No,1022549196,3619788459,Nee,No,1170.0,,,OT_NO,2025-01-21T07:45:12Z,1/6,-590,OPEN,ENABLED,,,Porto Sport Club vs Atlético de Alagoinhas-BA,FOOTBALL,Baiano
42,2487555595,1001568619,Correcte Score - 2e Helft,Correct Score - 2nd Half,GOALS,,3,Correcte Score,Correct Score,1022549196,3619788408,0-0,0-0,3450.0,,,OT_UNTYPED,2025-01-21T07:45:12Z,49/20,245,OPEN,ENABLED,0,0,Porto Sport Club vs Atlético de Alagoinhas-BA,FOOTBALL,Baiano
43,2487555595,1001568619,Correcte Score - 2e Helft,Correct Score - 2nd Half,GOALS,,3,Correcte Score,Correct Score,1022549196,3619788416,0-1,0-1,6250.0,,,OT_UNTYPED,2025-01-21T07:45:12Z,21/4,525,OPEN,ENABLED,0,1,Porto Sport Club vs Atlético de Alagoinhas-BA,FOOTBALL,Baiano
44,2487555595,1001568619,Correcte Score - 2e Helft,Correct Score - 2nd Half,GOALS,,3,Correcte Score,Correct Score,1022549196,3619788423,0-2,0-2,18000.0,,,OT_UNTYPED,2025-01-21T07:45:12Z,17/1,1700,OPEN,ENABLED,0,2,Porto Sport Club vs Atlético de Alagoinhas-BA,FOOTBALL,Baiano
45,2487555595,1001568619,Correcte Score - 2e Helft,Correct Score - 2nd Half,GOALS,,3,Correcte Score,Correct Score,1022549196,3619788430,0-3,0-3,71000.0,,,OT_UNTYPED,2025-01-21T07:45:12Z,70/1,7000,OPEN,ENABLED,0,3,Porto Sport Club vs Atlético de Alagoinhas-BA,FOOTBALL,Baiano
46,2487555595,1001568619,Correcte Score - 2e Helft,Correct Score - 2nd Half,GOALS,,3,Correcte Score,Correct Score,1022549196,3619788447,1-0,1-0,3950.0,,,OT_UNTYPED,2025-01-21T07:45:12Z,29/10,295,OPEN,ENABLED,1,0,Porto Sport Club vs Atlético de Alagoinhas-BA,FOOTBALL,Baiano
47,2487555595,1001568619,Correcte Score - 2e Helft,Correct Score - 2nd Half,GOALS,,3,Correcte Score,Correct Score,1022549196,3619788454,1-1,1-1,7500.0,,,OT_UNTYPED,2025-01-21T07:45:12Z,13/2,650,OPEN,ENABLED,1,1,Porto Sport Club vs Atlético de Alagoinhas-BA,FOOTBALL,Baiano
48,2487555595,1001568619,Correcte Score - 2e Helft,Correct Score - 2nd Half,GOALS,,3,Correcte Score,Correct Score,1022549196,3619788460,1-2,1-2,21000.0,,,OT_UNTYPED,2025-01-21T07:45:12Z,20/1,2000,OPEN,ENABLED,1,2,Porto Sport Club vs Atlético de Alagoinhas-BA,FOOTBALL,Baiano
49,2487555595,1001568619,Correcte Score - 2e Helft,Correct Score - 2nd Half,GOALS,,3,Correcte Score,Correct Score,1022549196,3619788465,1-3,1-3,81000.0,,,OT_UNTYPED,2025-01-21T07:45:12Z,80/1,8000,OPEN,ENABLED,1,3,Porto Sport Club vs Atlético de Alagoinhas-BA,FOOTBALL,Baiano
50,2487555595,1001568619,Correcte Score - 2e Helft,Correct Score - 2nd Half,GOALS,,3,Correcte Score,Correct Score,1022549196,3619788469,2-0,2-0,8500.0,,,OT_UNTYPED,2025-01-21T07:45:12Z,15/2,750,OPEN,ENABLED,2,0,Porto Sport Club vs Atlético de Alagoinhas-BA,FOOTBALL,Baiano
51,2487555595,1001568619,Correcte Score - 2e Helft,Correct Score - 2nd Half,GOALS,,3,Correcte Score,Correct Score,1022549196,3619788472,2-1,2-1,15000.0,,,OT_UNTYPED,2025-01-21T07:45:12Z,14/1,1400,OPEN,ENABLED,2,1,Porto Sport Club vs Atlético de Alagoinhas-BA,FOOTBALL,Baiano
52,2487555595,1001568619,Correcte Score - 2e Helft,Correct Score - 2nd Half,GOALS,,3,Correcte Score,Correct Score,1022549196,3619788475,2-2,2-2,46000.0,,,OT_UNTYPED,2025-01-21T07:45:12Z,45/1,4500,OPEN,ENABLED,2,2,Porto Sport Club vs Atlético de Alagoinhas-BA,FOOTBALL,Baiano
53,2487555595,1001568619,Correcte Score - 2e Helft,Correct Score - 2nd Half,GOALS,,3,Correcte Score,Correct Score,1022549196,3619788478,2-3,2-3,181000.0,,,OT_UNTYPED,2025-01-21T07:45:12Z,180/1,18000,OPEN,ENABLED,2,3,Porto Sport Club vs Atlético de Alagoinhas-BA,FOOTBALL,Baiano
54,2487555595,1001568619,Correcte Score - 2e Helft,Correct Score - 2nd Half,GOALS,,3,Correcte Score,Correct Score,1022549196,3619788483,3-0,3-0,23000.0,,,OT_UNTYPED,2025-01-21T07:45:12Z,22/1,2200,OPEN,ENABLED,3,0,Porto Sport Club vs Atlético de Alagoinhas-BA,FOOTBALL,Baiano
55,2487555595,1001568619,Correcte Score - 2e Helft,Correct Score - 2nd Half,GOALS,,3,Correcte Score,Correct Score,1022549196,3619788489,3-1,3-1,41000.0,,,OT_UNTYPED,2025-01-21T07:45:12Z,40/1,4000,OPEN,ENABLED,3,1,Porto Sport Club vs Atlético de Alagoinhas-BA,FOOTBALL,Baiano
56,2487555595,1001568619,Correcte Score - 2e Helft,Correct Score - 2nd Half,GOALS,,3,Correcte Score,Correct Score,1022549196,3619788495,3-2,3-2,121000.0,,,OT_UNTYPED,2025-01-21T07:45:12Z,120/1,12000,OPEN,ENABLED,3,2,Porto Sport Club vs Atlético de Alagoinhas-BA,FOOTBALL,Baiano
57,2487555595,1001568619,Correcte Score - 2e Helft,Correct Score - 2nd Half,GOALS,,3,Correcte Score,Correct Score,1022549196,3619788501,4-0,4-0,76000.0,,,OT_UNTYPED,2025-01-21T07:45:12Z,75/1,7500,OPEN,ENABLED,4,0,Porto Sport Club vs Atlético de Alagoinhas-BA,FOOTBALL,Baiano
58,2487555595,1001568619,Correcte Score - 2e Helft,Correct Score - 2nd Half,GOALS,,3,Correcte Score,Correct Score,1022549196,3619788508,4-1,4-1,141000.0,,,OT_UNTYPED,2025-01-21T07:45:12Z,140/1,14000,OPEN,ENABLED,4,1,Porto Sport Club vs Atlético de Alagoinhas-BA,FOOTBALL,Baiano
59,2487555596,1001159926,Totaal Aantal Doelpunten,Total Goals,GOALS,FULL_TIME,6,Over/Onder,Over/Under,1022549196,3619788434,Meer dan,Over,7500.0,4500.0,,OT_OVER,2025-01-21T07:45:13Z,13/2,650,OPEN,ENABLED,,,Porto Sport Club vs Atlético de Alagoinhas-BA,FOOTBALL,Baiano
60,2487555596,1001159926,Totaal Aantal Doelpunten,Total Goals,GOALS,FULL_TIME,6,Over/Onder,Over/Under,1022549196,3619788442,Minder dan,Under,1040.0,4500.0,,OT_UNDER,2025-01-21T07:45:13Z,1/25,-2500,OPEN,ENABLED,,,Porto Sport Club vs Atlético de Alagoinhas-BA,FOOTBALL,Baiano
61,2487555597,1001159633,Totaal Aantal Doelpunten door Atlético de Alagoinhas-BA,Total Goals by Atlético de Alagoinhas-BA,,FULL_TIME,6,Over/Onder,Over/Under,1022549196,3619788446,Meer dan,Over,1540.0,500.0,,OT_OVER,2025-01-21T07:45:12Z,8/15,-186,OPEN,ENABLED,,,Porto Sport Club vs Atlético de Alagoinhas-BA,FOOTBALL,Baiano
62,2487555597,1001159633,Totaal Aantal Doelpunten door Atlético de Alagoinhas-BA,Total Goals by Atlético de Alagoinhas-BA,,FULL_TIME,6,Over/Onder,Over/Under,1022549196,3619788453,Minder dan,Under,2320.0,500.0,,OT_UNDER,2025-01-21T07:45:12Z,13/10,132,OPEN,ENABLED,,,Porto Sport Club vs Atlético de Alagoinhas-BA,FOOTBALL,Baiano
63,2487555598,1001159668,Dubbele Kans - 1e Helft,Double Chance - 1st Half,GOALS,,12,Dubbele kans,Double Chance,1022549196,3619788480,1X,1X,1160.0,,,OT_ONE_OR_CROSS,2025-01-21T07:45:12Z,2/13,-625,OPEN,ENABLED,,,Porto Sport Club vs Atlético de Alagoinhas-BA,FOOTBALL,Baiano
64,2487555598,1001159668,Dubbele Kans - 1e Helft,Double Chance - 1st Half,GOALS,,12,Dubbele kans,Double Chance,1022549196,3619788486,12,12,1580.0,,,OT_ONE_OR_TWO,2025-01-21T07:45:12Z,4/7,-175,OPEN,ENABLED,,,Porto Sport Club vs Atlético de Alagoinhas-BA,FOOTBALL,Baiano
65,2487555598,1001159668,Dubbele Kans - 1e Helft,Double Chance - 1st Half,GOALS,,12,Dubbele kans,Double Chance,1022549196,3619788492,X2,X2,1470.0,,,OT_CROSS_OR_TWO,2025-01-21T07:45:12Z,4/9,-215,OPEN,ENABLED,,,Porto Sport Club vs Atlético de Alagoinhas-BA,FOOTBALL,Baiano
66,2487555599,1001224081,3-Way Handicap,3-Way Handicap,GOALS,FULL_TIME,11,3-Way handicap,3-Way Handicap,1022549196,3619788482,1,1,3200.0,-1000.0,Porto Sport Club,1,2025-01-21T07:45:12Z,11/5,220,OPEN,ENABLED,,,Porto Sport Club vs Atlético de Alagoinhas-BA,FOOTBALL,Baiano
67,2487555599,1001224081,3-Way Handicap,3-Way Handicap,GOALS,FULL_TIME,11,3-Way handicap,3-Way Handicap,1022549196,3619788488,X,X,3500.0,-1000.0,,OT_CROSS,2025-01-21T07:45:12Z,5/2,250,OPEN,ENABLED,,,Porto Sport Club vs Atlético de Alagoinhas-BA,FOOTBALL,Baiano
68,2487555599,1001224081,3-Way Handicap,3-Way Handicap,GOALS,FULL_TIME,11,3-Way handicap,3-Way Handicap,1022549196,3619788494,2,2,1820.0,-1000.0,Atlético de Alagoinhas-BA,2,2025-01-21T07:45:12Z,4/5,-122,OPEN,ENABLED,,,Porto Sport Club vs Atlético de Alagoinhas-BA,FOOTBALL,Baiano
69,2487555600,1001159967,Totaal Aantal Doelpunten door Porto Sport Club,Total Goals by Porto Sport Club,,FULL_TIME,6,Over/Onder,Over/Under,1022549196,3619788484,Meer dan,Over,2050.0,1500.0,,OT_OVER,2025-01-21T07:45:12Z,21/20,105,OPEN,ENABLED,,,Porto Sport Club vs Atlético de Alagoinhas-BA,FOOTBALL,Baiano
70,2487555600,1001159967,Totaal Aantal Doelpunten door Porto Sport Club,Total Goals by Porto Sport Club,,FULL_TIME,6,Over/Onder,Over/Under,1022549196,3619788490,Minder dan,Under,1680.0,1500.0,,OT_UNDER,2025-01-21T07:45:12Z,4/6,-148,OPEN,ENABLED,,,Porto Sport Club vs Atlético de Alagoinhas-BA,FOOTBALL,Baiano
71,2487555601,1001159532,Totaal Aantal Doelpunten - 1e Helft,Total Goals - 1st Half,GOALS,,6,Over/Onder,Over/Under,1022549196,3619788496,Meer dan,Over,1360.0,500.0,,OT_OVER,2025-01-21T07:45:13Z,7/20,-278,OPEN,ENABLED,,,Porto Sport Club vs Atlético de Alagoinhas-BA,FOOTBALL,Baiano
72,2487555601,1001159532,Totaal Aantal Doelpunten - 1e Helft,Total Goals - 1st Half,GOALS,,6,Over/Onder,Over/Under,1022549196,3619788502,Minder dan,Under,2850.0,500.0,,OT_UNDER,2025-01-21T07:45:13Z,37/20,185,OPEN,ENABLED,,,Porto Sport Club vs Atlético de Alagoinhas-BA,FOOTBALL,Baiano
73,2487555602,1000316018,Rust,Half Time,GOALS,,2,Wedstrijd ,Match,1022549196,3619788497,1,1,2430.0,,Porto Sport Club,1,2025-01-21T07:45:12Z,7/5,143,OPEN,ENABLED,,,Porto Sport Club vs Atlético de Alagoinhas-BA,FOOTBALL,Baiano
74,2487555602,1000316018,Rust,Half Time,GOALS,,2,Wedstrijd ,Match,1022549196,3619788503,X,X,2180.0,,,OT_CROSS,2025-01-21T07:45:12Z,59/50,118,OPEN,ENABLED,,,Porto Sport Club vs Atlético de Alagoinhas-BA,FOOTBALL,Baiano
75,2487555602,1000316018,Rust,Half Time,GOALS,,2,Wedstrijd ,Match,1022549196,3619788509,2,2,4350.0,,Atlético de Alagoinhas-BA,2,2025-01-21T07:45:12Z,10/3,335,OPEN,ENABLED,,,Porto Sport Club vs Atlético de Alagoinhas-BA,FOOTBALL,Baiano
76,2487555603,1001159926,Totaal Aantal Doelpunten,Total Goals,GOALS,FULL_TIME,6,Over/Onder,Over/Under,1022549196,3619788499,Meer dan,Over,1320.0,1500.0,,OT_OVER,2025-01-21T07:45:13Z,8/25,-315,OPEN,ENABLED,,,Porto Sport Club vs Atlético de Alagoinhas-BA,FOOTBALL,Baiano
77,2487555603,1001159926,Totaal Aantal Doelpunten,Total Goals,GOALS,FULL_TIME,6,Over/Onder,Over/Under,1022549196,3619788505,Minder dan,Under,2950.0,1500.0,,OT_UNDER,2025-01-21T07:45:13Z,39/20,195,OPEN,ENABLED,,,Porto Sport Club vs Atlético de Alagoinhas-BA,FOOTBALL,Baiano
78,2487555604,1002363220,Gelijkspel en Beide Teams Scoren,Draw and Both Teams To Score,,,18,Ja/Nee,Yes/No,1022549196,3619788517,Ja,Yes,5300.0,,,OT_YES,2025-01-21T07:45:12Z,17/4,430,OPEN,ENABLED,,,Porto Sport Club vs Atlético de Alagoinhas-BA,FOOTBALL,Baiano
79,2487555604,1002363220,Gelijkspel en Beide Teams Scoren,Draw and Both Teams To Score,,,18,Ja/Nee,Yes/No,1022549196,3619788531,Nee,No,1130.0,,,OT_NO,2025-01-21T07:45:12Z,1/8,-770,OPEN,ENABLED,,,Porto Sport Club vs Atlético de Alagoinhas-BA,FOOTBALL,Baiano
80,2487555605,1001159830,Rust/Eindresultaat,Half Time/Full Time,GOALS,,8,HT/FT,HT/FT,1022549196,3619788530,2/2,2/2,6100.0,,,OT_TWO_TWO,2025-01-21T07:45:12Z,5/1,510,OPEN,ENABLED,,,Porto Sport Club vs Atlético de Alagoinhas-BA,FOOTBALL,Baiano
