,event_id,Event Name,Market Name,Outcome Name,Odds (Decimal),Price Numerator,Price Denominator,Outcome Type,Outcome SubType,sport,competition
7177,6638049,CA Platense vs CA River Plate,Eerste doelpuntenmaker,Agustin Ocampo,11.0,10,1,FS,1,Voetbal,Argentinië Superliga
7179,6638049,CA Platense vs CA River Plate,Eerste doelpuntenmaker,German Pezzella,18.0,17,1,FS,2,Voetbal,Argentinië Superliga
7181,6638049,CA Platense vs CA River Plate,Eerste doelpuntenmaker,Matias Kranevitter,21.0,20,1,FS,2,Voetbal,Argentinië Superliga
7183,6638049,CA Platense vs CA River Plate,Eerste doelpuntenmaker,Fernando Juarez,31.0,30,1,FS,1,Voetbal,Argentinië Superliga
7185,6638049,CA Platense vs CA River Plate,Eerste doelpuntenmaker,Rodrigo Aliendro,10.0,9,1,FS,2,Voetbal,Argentinië Superliga
7187,6638049,CA Platense vs CA River Plate,Eerste doelpuntenmaker,Juan Ignacio Saborido,26.0,25,1,FS,1,Voetbal,Argentinië Superliga
7189,6638049,CA Platense vs CA River Plate,Eerste doelpuntenmaker,Sasha Julian Marcich,18.0,17,1,FS,1,Voetbal,Argentinië Superliga
7191,6638049,CA Platense vs CA River Plate,Eerste doelpuntenmaker,Guido Mainero,11.0,10,1,FS,1,Voetbal,Argentinië Superliga
7193,6638049,CA Platense vs CA River Plate,Eerste doelpuntenmaker,Manuel Lanzini,10.0,9,1,FS,2,Voetbal,Argentinië Superliga
7195,6638049,CA Platense vs CA River Plate,Eerste doelpuntenmaker,Enzo Perez,10.0,9,1,FS,2,Voetbal,Argentinië Superliga
7197,6638049,CA Platense vs CA River Plate,Eerste doelpuntenmaker,Tomas Ezequiel Galvan,6.75,23,4,FS,2,Voetbal,Argentinië Superliga
7199,6638049,CA Platense vs CA River Plate,Eerste doelpuntenmaker,Augusto Lotti,10.0,9,1,FS,1,Voetbal,Argentinië Superliga
7201,6638049,CA Platense vs CA River Plate,Eerste doelpuntenmaker,Maximiliano Meza,8.5,15,2,FS,2,Voetbal,Argentinië Superliga
7203,6638049,CA Platense vs CA River Plate,Eerste doelpuntenmaker,Ignacio Fernandez,9.5,17,2,FS,2,Voetbal,Argentinië Superliga
7205,6638049,CA Platense vs CA River Plate,Eerste doelpuntenmaker,Ian Martin Subiabre,6.5,11,2,FS,2,Voetbal,Argentinië Superliga
7207,6638049,CA Platense vs CA River Plate,Eerste doelpuntenmaker,Ivan Gomez,19.0,18,1,FS,1,Voetbal,Argentinië Superliga
7209,6638049,CA Platense vs CA River Plate,Eerste doelpuntenmaker,Facundo Colidio,6.0,5,1,FS,2,Voetbal,Argentinië Superliga
7211,6638049,CA Platense vs CA River Plate,Eerste doelpuntenmaker,Franco Baldassarra,16.0,15,1,FS,1,Voetbal,Argentinië Superliga
7213,6638049,CA Platense vs CA River Plate,Eerste doelpuntenmaker,Santiago Simon,7.75,27,4,FS,2,Voetbal,Argentinië Superliga
7215,6638049,CA Platense vs CA River Plate,Eerste doelpuntenmaker,Daniel Zabala,21.0,20,1,FS,2,Voetbal,Argentinië Superliga
7217,6638049,CA Platense vs CA River Plate,Eerste doelpuntenmaker,Miguel Angel Borja,4.75,15,4,FS,2,Voetbal,Argentinië Superliga
7219,6638049,CA Platense vs CA River Plate,Eerste doelpuntenmaker,Franco Mastantuono,9.5,17,2,FS,2,Voetbal,Argentinië Superliga
7221,6638049,CA Platense vs CA River Plate,Eerste doelpuntenmaker,Pablo Solari,6.25,21,4,FS,2,Voetbal,Argentinië Superliga
7223,6638049,CA Platense vs CA River Plate,Eerste doelpuntenmaker,Ramiro Funes Mori,20.0,19,1,FS,2,Voetbal,Argentinië Superliga
7225,6638049,CA Platense vs CA River Plate,Eerste doelpuntenmaker,Adam Bareiro,5.75,19,4,FS,2,Voetbal,Argentinië Superliga
7227,6638049,CA Platense vs CA River Plate,Eerste doelpuntenmaker,Raul Alberto Lozano,26.0,25,1,FS,1,Voetbal,Argentinië Superliga
7229,6638049,CA Platense vs CA River Plate,Eerste doelpuntenmaker,Leandro Gonzalez Pirez,21.0,20,1,FS,2,Voetbal,Argentinië Superliga
7231,6638049,CA Platense vs CA River Plate,Eerste doelpuntenmaker,Ronaldo Martinez,8.0,7,1,FS,1,Voetbal,Argentinië Superliga
7233,6638049,CA Platense vs CA River Plate,TOTO Special,"Platense wint, Over 3.5 doelpunten & Ronaldo Martinez scoort exact 2 doelpunten",101.0,100,1,--,,Voetbal,Argentinië Superliga
7235,6638049,CA Platense vs CA River Plate,TOTO Special,"River Plate wint, Over 3.5 doelpunten & Miguel Borja scoort exact 2 doelpunten",20.0,19,1,--,,Voetbal,Argentinië Superliga
7237,6638049,CA Platense vs CA River Plate,TOTO Special,"River Plate wint, Over 1.5 doelpunten in de 1e helft & Over 3.5 doelpunten",9.5,17,2,--,,Voetbal,Argentinië Superliga
7239,6638049,CA Platense vs CA River Plate,TOTO Special,Platense wint & Ronaldo Martinez scoort doelpunt,8.5,15,2,--,,Voetbal,Argentinië Superliga
7241,6638049,CA Platense vs CA River Plate,TOTO Special,"Platense wint, beide teams scoren & Ronaldo Martinez scoort doelpunt",15.0,14,1,--,,Voetbal,Argentinië Superliga
7243,6638049,CA Platense vs CA River Plate,TOTO Special,"Platense wint, beide teams scoren & Over 3.5 doelpunten",21.0,20,1,--,,Voetbal,Argentinië Superliga
7245,6638049,CA Platense vs CA River Plate,TOTO Special,"River Plate wint, beide teams scoren & Over 3.5 doelpunten",8.5,15,2,--,,Voetbal,Argentinië Superliga
7247,6638049,CA Platense vs CA River Plate,TOTO Special,"Platense wint, Ronaldo Martinez scoort doelpunt & Miguel Borja scoort doelpunt",41.0,40,1,--,,Voetbal,Argentinië Superliga
7249,6638049,CA Platense vs CA River Plate,TOTO Special,River Plate wint & Miguel Borja scoort doelpunt,3.4,12,5,--,,Voetbal,Argentinië Superliga
7251,6638049,CA Platense vs CA River Plate,TOTO Special,"River Plate wint, Miguel Borja scoort doelpunt & Ronaldo Martinez scoort doelpunt",17.0,16,1,--,,Voetbal,Argentinië Superliga
7253,6638049,CA Platense vs CA River Plate,TOTO Special,"Platense wint, beide teams scoren & Adam Bareiro scoort doelpunt",31.0,30,1,--,,Voetbal,Argentinië Superliga
7255,6638049,CA Platense vs CA River Plate,TOTO Special,Ronaldo Martinez scoort doelpunt & Miguel Borja scoort doelpunt,9.0,8,1,--,,Voetbal,Argentinië Superliga
7257,6638049,CA Platense vs CA River Plate,TOTO Special,"River Plate wint, beide teams scoren & Adam Bareiro scoort doelpunt",8.0,7,1,--,,Voetbal,Argentinië Superliga
7259,6638049,CA Platense vs CA River Plate,TOTO Special,Ronaldo Martinez scoort doelpunt & Adam Bareiro scoort doelpunt,10.0,9,1,--,,Voetbal,Argentinië Superliga
7261,6638049,CA Platense vs CA River Plate,TOTO Special,Miguel Borja scoort doelpunt & Adam Bareiro scoort doelpunt,7.75,27,4,--,,Voetbal,Argentinië Superliga
7263,6638049,CA Platense vs CA River Plate,TOTO Special,River Plate wint & Adam Bareiro scoort doelpunt,4.0,3,1,--,,Voetbal,Argentinië Superliga
7265,6638049,CA Platense vs CA River Plate,TOTO Special,Ronaldo Martinez scoort exact 2 doelpunten & Miguel Borja scoort exact 2 doelpunten,151.0,150,1,--,,Voetbal,Argentinië Superliga
7267,6638049,CA Platense vs CA River Plate,TOTO Special,"Platense wint, Over 1.5 doelpunten in de 1e helft & Over 3.5 doelpunten",31.0,30,1,--,,Voetbal,Argentinië Superliga
7269,6638049,CA Platense vs CA River Plate,TOTO Special,Beide teams scoren in beide helften,18.0,17,1,--,,Voetbal,Argentinië Superliga
7271,6638049,CA Platense vs CA River Plate,TOTO Special,"Gelijkspel, beide teams scoren & Over 3.5 doelpunten",14.0,13,1,--,,Voetbal,Argentinië Superliga
7273,6638049,CA Platense vs CA River Plate,TOTO Special,"River Plate wint, beide teams scoren & Miguel Borja scoort doelpunt",7.25,25,4,--,,Voetbal,Argentinië Superliga
7275,6638049,CA Platense vs CA River Plate,TOTO Special,"River Plate wint, Over 2.5 River Plate doelpunten, Miguel Borja scoort doelpunt & Adam Bareiro scoort doelpunt",11.0,10,1,--,,Voetbal,Argentinië Superliga
7277,6638049,CA Platense vs CA River Plate,TOTO Special,"Gelijkspel, Over 1.5 doelpunten in de 1e helft & Over 3.5 doelpunten",21.0,20,1,--,,Voetbal,Argentinië Superliga
7279,6638049,CA Platense vs CA River Plate,TOTO Special,Platense wint & Augusto Diego Lotti scoort doelpunt,11.0,10,1,--,,Voetbal,Argentinië Superliga
7281,6638049,CA Platense vs CA River Plate,TOTO Special,Augusto Diego Lotti scoort doelpunt & Adam Bareiro scoort doelpunt,14.0,13,1,--,,Voetbal,Argentinië Superliga
7283,6638049,CA Platense vs CA River Plate,TOTO Special,"Ronaldo Martinez scoort doelpunt, Augusto Diego Lotti scoort doelpunt, Miguel Borja scoort doelpunt & Adam Bareiro scoort doelpunt",201.0,200,1,--,,Voetbal,Argentinië Superliga
7285,6638049,CA Platense vs CA River Plate,TOTO Special,"Platense wint, Over 2.5 Platense doelpunten, Ronaldo Martinez scoort doelpunt & Augusto Diego Lotti scoort doelpunt",67.0,66,1,--,,Voetbal,Argentinië Superliga
7287,6638049,CA Platense vs CA River Plate,TOTO Special,Augusto Diego Lotti scoort doelpunt & Miguel Borja scoort doelpunt,12.0,11,1,--,,Voetbal,Argentinië Superliga
7289,6638049,CA Platense vs CA River Plate,TOTO Special,Ronaldo Martinez scoort doelpunt & Augusto Diego Lotti scoort doelpunt,21.0,20,1,--,,Voetbal,Argentinië Superliga
7291,6416596,Prachuap FC vs Chiangrai United,Resultaat,Prachuap FC,1.51,51,100,MR,1,Voetbal,Thailand League 1
7292,6416596,Prachuap FC vs Chiangrai United,Resultaat,Chiangrai United,5.25,17,4,MR,2,Voetbal,Thailand League 1
7293,6416596,Prachuap FC vs Chiangrai United,Resultaat,Gelijkspel,3.65,53,20,MR,D,Voetbal,Thailand League 1
7294,6416596,Prachuap FC vs Chiangrai United,Dubbele Kans,Prachuap FC of Chiangrai United,1.18,9,50,DC,3,Voetbal,Thailand League 1
7295,6416596,Prachuap FC vs Chiangrai United,Dubbele Kans,Prachuap FC of Gelijkspel,1.12,3,25,DC,1,Voetbal,Thailand League 1
7296,6416596,Prachuap FC vs Chiangrai United,Dubbele Kans,Gelijkspel of Chiangrai United,1.98,49,50,DC,2,Voetbal,Thailand League 1
7297,6416596,Prachuap FC vs Chiangrai United,Welke teams scoren,Chiangrai United Alleen,9.5,17,2,--,,Voetbal,Thailand League 1
7298,6416596,Prachuap FC vs Chiangrai United,Welke teams scoren,Geen van Beide,12.0,11,1,--,,Voetbal,Thailand League 1
7299,6416596,Prachuap FC vs Chiangrai United,Welke teams scoren,Beide,1.87,87,100,--,,Voetbal,Thailand League 1
7300,6416596,Prachuap FC vs Chiangrai United,Welke teams scoren,Prachuap FC Alleen,2.5,6,4,--,,Voetbal,Thailand League 1
7301,6416596,Prachuap FC vs Chiangrai United,Half-Time / Full-Time,Gelijkspel / Chiangrai United,11.0,10,1,HF,6,Voetbal,Thailand League 1
7302,6416596,Prachuap FC vs Chiangrai United,Half-Time / Full-Time,Prachuap FC / Gelijkspel,15.0,14,1,HF,2,Voetbal,Thailand League 1
7303,6416596,Prachuap FC vs Chiangrai United,Half-Time / Full-Time,Prachuap FC / Chiangrai United,61.0,60,1,HF,3,Voetbal,Thailand League 1
7304,6416596,Prachuap FC vs Chiangrai United,Half-Time / Full-Time,Chiangrai United / Chiangrai United,9.0,8,1,HF,9,Voetbal,Thailand League 1
7305,6416596,Prachuap FC vs Chiangrai United,Half-Time / Full-Time,Gelijkspel / Prachuap FC,4.0,3,1,HF,4,Voetbal,Thailand League 1
7306,6416596,Prachuap FC vs Chiangrai United,Half-Time / Full-Time,Chiangrai United / Gelijkspel,17.0,16,1,HF,8,Voetbal,Thailand League 1
7307,6416596,Prachuap FC vs Chiangrai United,Half-Time / Full-Time,Gelijkspel / Gelijkspel,5.5,9,2,HF,5,Voetbal,Thailand League 1
7308,6416596,Prachuap FC vs Chiangrai United,Half-Time / Full-Time,Chiangrai United / Prachuap FC,23.0,22,1,HF,7,Voetbal,Thailand League 1
7309,6416596,Prachuap FC vs Chiangrai United,Half-Time / Full-Time,Prachuap FC / Prachuap FC,2.15,23,20,HF,1,Voetbal,Thailand League 1
7310,6416596,Prachuap FC vs Chiangrai United,Beide Teams Scoren,Nee,1.78,39,50,--,,Voetbal,Thailand League 1
7311,6416596,Prachuap FC vs Chiangrai United,Beide Teams Scoren,Ja,1.87,87,100,--,,Voetbal,Thailand League 1
7312,6416596,Prachuap FC vs Chiangrai United,Handicap Resultaat -3.0,Gelijkspel,6.5,11,2,MH,L,Voetbal,Thailand League 1
7313,6416596,Prachuap FC vs Chiangrai United,Handicap Resultaat -3.0,Chiangrai United,1.12,3,25,MH,2,Voetbal,Thailand League 1
7314,6416596,Prachuap FC vs Chiangrai United,Handicap Resultaat -3.0,Prachuap FC,9.5,17,2,MH,1,Voetbal,Thailand League 1
7315,6416596,Prachuap FC vs Chiangrai United,Aantal Goals - Over/Under 4.5,Under,1.11,11,100,HL,L,Voetbal,Thailand League 1
7316,6416596,Prachuap FC vs Chiangrai United,Aantal Goals - Over/Under 4.5,Over,5.0,4,1,HL,1,Voetbal,Thailand League 1
7317,6416596,Prachuap FC vs Chiangrai United,Aantal Goals - Over/Under 3.5,Under,1.31,31,100,HL,L,Voetbal,Thailand League 1
7318,6416596,Prachuap FC vs Chiangrai United,Aantal Goals - Over/Under 3.5,Over,2.9,19,10,HL,1,Voetbal,Thailand League 1
7319,6416596,Prachuap FC vs Chiangrai United,Aantal Goals - Over/Under 1.5,Under,3.4,12,5,HL,L,Voetbal,Thailand League 1
7320,6416596,Prachuap FC vs Chiangrai United,Aantal Goals - Over/Under 1.5,Over,1.25,1,4,HL,1,Voetbal,Thailand League 1
7321,6416596,Prachuap FC vs Chiangrai United,Aantal Goals - Over/Under 2.5,Over,1.78,39,50,HL,1,Voetbal,Thailand League 1
7322,6416596,Prachuap FC vs Chiangrai United,Aantal Goals - Over/Under 2.5,Under,1.83,83,100,HL,L,Voetbal,Thailand League 1
7323,6416596,Prachuap FC vs Chiangrai United,Handicap Resultaat -2.0,Chiangrai United,1.43,43,100,MH,2,Voetbal,Thailand League 1
7324,6416596,Prachuap FC vs Chiangrai United,Handicap Resultaat -2.0,Gelijkspel,4.25,13,4,MH,L,Voetbal,Thailand League 1
7325,6416596,Prachuap FC vs Chiangrai United,Handicap Resultaat -2.0,Prachuap FC,4.75,15,4,MH,1,Voetbal,Thailand League 1
7326,6416596,Prachuap FC vs Chiangrai United,Handicap Resultaat -1.0,Gelijkspel,3.5,5,2,MH,L,Voetbal,Thailand League 1
7327,6416596,Prachuap FC vs Chiangrai United,Handicap Resultaat -1.0,Prachuap FC,2.45,29,20,MH,1,Voetbal,Thailand League 1
7328,6416596,Prachuap FC vs Chiangrai United,Handicap Resultaat -1.0,Chiangrai United,2.25,5,4,MH,2,Voetbal,Thailand League 1
7329,6416596,Prachuap FC vs Chiangrai United,Draw No Bet,Prachuap FC,1.18,9,50,DN,1,Voetbal,Thailand League 1
7330,6416596,Prachuap FC vs Chiangrai United,Draw No Bet,Chiangrai United,3.65,53,20,DN,2,Voetbal,Thailand League 1
7331,6416596,Prachuap FC vs Chiangrai United,Aantal Goals - Over/Under 0.5,Over,1.04,1,25,HL,1,Voetbal,Thailand League 1
7332,6416596,Prachuap FC vs Chiangrai United,Aantal Goals - Over/Under 0.5,Under,7.5,13,2,HL,L,Voetbal,Thailand League 1
7333,6416596,Prachuap FC vs Chiangrai United,Aantal Goals - Over/Under 5.5,Under,1.03,3,100,HL,L,Voetbal,Thailand League 1
7334,6416596,Prachuap FC vs Chiangrai United,Aantal Goals - Over/Under 5.5,Over,8.0,7,1,HL,1,Voetbal,Thailand League 1
7335,6416596,Prachuap FC vs Chiangrai United,Correct score Combinatie,"2-1, 3-1 of 4-1",4.5,7,2,--,,Voetbal,Thailand League 1
7336,6416596,Prachuap FC vs Chiangrai United,Correct score Combinatie,"1-2, 1-3 of 1-4",13.0,12,1,--,,Voetbal,Thailand League 1
7337,6416596,Prachuap FC vs Chiangrai United,Correct score Combinatie,Thuis team wint met elke andere uitslag,51.0,50,1,--,,Voetbal,Thailand League 1
7338,6416596,Prachuap FC vs Chiangrai United,Correct score Combinatie,"4-0, 5-0 of 6-0",16.0,15,1,--,,Voetbal,Thailand League 1
7339,6416596,Prachuap FC vs Chiangrai United,Correct score Combinatie,"2-3, 2-4, 3-4 of 1-5",51.0,50,1,--,,Voetbal,Thailand League 1
7340,6416596,Prachuap FC vs Chiangrai United,Correct score Combinatie,"3-2, 4-2, 4-3 of 5-1",15.0,14,1,--,,Voetbal,Thailand League 1
7341,6416596,Prachuap FC vs Chiangrai United,Correct score Combinatie,"0-1, 0-2 of 0-3",9.5,17,2,--,,Voetbal,Thailand League 1
7342,6416596,Prachuap FC vs Chiangrai United,Correct score Combinatie,Gelijkspel,3.65,53,20,--,,Voetbal,Thailand League 1
7343,6416596,Prachuap FC vs Chiangrai United,Correct score Combinatie,"1-0, 2-0 of 3-0",2.8,9,5,--,,Voetbal,Thailand League 1
7344,6416596,Prachuap FC vs Chiangrai United,Correct score Combinatie,Uit team wint met elke andere uitslag,201.0,200,1,--,,Voetbal,Thailand League 1
7345,6416596,Prachuap FC vs Chiangrai United,Correct score Combinatie,"0-4, 0-5 of 0-6",201.0,200,1,--,,Voetbal,Thailand League 1
7346,6416596,Prachuap FC vs Chiangrai United,Correct Score,Prachuap FC 4-0,15.0,14,1,CS,S,Voetbal,Thailand League 1
7347,6416596,Prachuap FC vs Chiangrai United,Correct Score,Gelijkspel 2-2,11.0,10,1,CS,S,Voetbal,Thailand League 1
7348,6416596,Prachuap FC vs Chiangrai United,Correct Score,Prachuap FC 2-1,5.5,9,2,CS,S,Voetbal,Thailand League 1
7349,6416596,Prachuap FC vs Chiangrai United,Correct Score,Chiangrai United 1-0,9.5,17,2,CS,S,Voetbal,Thailand League 1
7350,6416596,Prachuap FC vs Chiangrai United,Correct Score,Gelijkspel 4-4,201.0,200,1,CS,S,Voetbal,Thailand League 1
7351,6416596,Prachuap FC vs Chiangrai United,Correct Score,Prachuap FC 4-2,41.0,40,1,CS,S,Voetbal,Thailand League 1
7352,6416596,Prachuap FC vs Chiangrai United,Correct Score,Gelijkspel 1-1,5.0,4,1,CS,S,Voetbal,Thailand League 1
7353,6416596,Prachuap FC vs Chiangrai United,Correct Score,Chiangrai United 2-0,22.0,21,1,CS,S,Voetbal,Thailand League 1
7354,6416596,Prachuap FC vs Chiangrai United,Correct Score,Prachuap FC 1-0,4.5,7,2,CS,S,Voetbal,Thailand League 1
7355,6416596,Prachuap FC vs Chiangrai United,Correct Score,Gelijkspel 0-0,7.5,13,2,CS,S,Voetbal,Thailand League 1
7356,6416596,Prachuap FC vs Chiangrai United,Correct Score,Chiangrai United 3-2,41.0,40,1,CS,S,Voetbal,Thailand League 1
7357,6416596,Prachuap FC vs Chiangrai United,Correct Score,Prachuap FC 4-3,151.0,150,1,CS,S,Voetbal,Thailand League 1
7358,6416596,Prachuap FC vs Chiangrai United,Correct Score,Chiangrai United 4-3,201.0,200,1,CS,S,Voetbal,Thailand League 1
7359,6416596,Prachuap FC vs Chiangrai United,Correct Score,Chiangrai United 3-1,41.0,40,1,CS,S,Voetbal,Thailand League 1
7360,6416596,Prachuap FC vs Chiangrai United,Correct Score,Gelijkspel 3-3,61.0,60,1,CS,S,Voetbal,Thailand League 1
7361,6416596,Prachuap FC vs Chiangrai United,Correct Score,Chiangrai United 4-0,201.0,200,1,CS,S,Voetbal,Thailand League 1
7362,6416596,Prachuap FC vs Chiangrai United,Correct Score,Prachuap FC 2-0,4.75,15,4,CS,S,Voetbal,Thailand League 1
7363,6416596,Prachuap FC vs Chiangrai United,Correct Score,Prachuap FC 3-0,7.5,13,2,CS,S,Voetbal,Thailand League 1
7364,6416596,Prachuap FC vs Chiangrai United,Correct Score,Chiangrai United 3-0,71.0,70,1,CS,S,Voetbal,Thailand League 1
7365,6416596,Prachuap FC vs Chiangrai United,Correct Score,Prachuap FC 3-1,8.5,15,2,CS,S,Voetbal,Thailand League 1
7366,6416596,Prachuap FC vs Chiangrai United,Correct Score,Chiangrai United 4-1,151.0,150,1,CS,S,Voetbal,Thailand League 1
7367,6416596,Prachuap FC vs Chiangrai United,Correct Score,Prachuap FC 4-1,17.0,16,1,CS,S,Voetbal,Thailand League 1
7368,6416596,Prachuap FC vs Chiangrai United,Correct Score,Chiangrai United 2-1,11.0,10,1,CS,S,Voetbal,Thailand League 1
7369,6416596,Prachuap FC vs Chiangrai United,Correct Score,Chiangrai United 4-2,201.0,200,1,CS,S,Voetbal,Thailand League 1
7370,6416596,Prachuap FC vs Chiangrai United,Correct Score,Elke andere,11.0,10,1,CS,O,Voetbal,Thailand League 1
7371,6416596,Prachuap FC vs Chiangrai United,Correct Score,Prachuap FC 3-2,20.0,19,1,CS,S,Voetbal,Thailand League 1
7372,6416596,Prachuap FC vs Chiangrai United,Handicap Resultaat 2.0,Prachuap FC,1.02,1,50,MH,1,Voetbal,Thailand League 1
7373,6416596,Prachuap FC vs Chiangrai United,Handicap Resultaat 2.0,Gelijkspel,8.5,15,2,MH,L,Voetbal,Thailand League 1
7374,6416596,Prachuap FC vs Chiangrai United,Handicap Resultaat 2.0,Chiangrai United,26.0,25,1,MH,2,Voetbal,Thailand League 1
7375,6416596,Prachuap FC vs Chiangrai United,Handicap Resultaat 1.0,Gelijkspel,6.0,5,1,MH,L,Voetbal,Thailand League 1
7376,6416596,Prachuap FC vs Chiangrai United,Handicap Resultaat 1.0,Prachuap FC,1.12,3,25,MH,1,Voetbal,Thailand League 1
7377,6416596,Prachuap FC vs Chiangrai United,Handicap Resultaat 1.0,Chiangrai United,12.0,11,1,MH,2,Voetbal,Thailand League 1
7378,6627846,Uthai Thani FC vs Sukhothai FC,Dubbele Kans,Gelijkspel of Sukhothai FC,1.67,67,100,DC,2,Voetbal,Thailand League 1
7379,6627846,Uthai Thani FC vs Sukhothai FC,Dubbele Kans,Uthai Thani FC of Gelijkspel,1.21,21,100,DC,1,Voetbal,Thailand League 1
7380,6627846,Uthai Thani FC vs Sukhothai FC,Dubbele Kans,Uthai Thani FC of Sukhothai FC,1.22,11,50,DC,3,Voetbal,Thailand League 1
7381,6627846,Uthai Thani FC vs Sukhothai FC,Draw No Bet,Sukhothai FC,2.6,8,5,DN,2,Voetbal,Thailand League 1
7382,6627846,Uthai Thani FC vs Sukhothai FC,Draw No Bet,Uthai Thani FC,1.36,9,25,DN,1,Voetbal,Thailand League 1
7383,6627846,Uthai Thani FC vs Sukhothai FC,Resultaat,Uthai Thani FC,1.8,4,5,MR,1,Voetbal,Thailand League 1
7384,6627846,Uthai Thani FC vs Sukhothai FC,Resultaat,Sukhothai FC,3.5,5,2,MR,2,Voetbal,Thailand League 1
7385,6627846,Uthai Thani FC vs Sukhothai FC,Resultaat,Gelijkspel,3.5,5,2,MR,D,Voetbal,Thailand League 1
7386,6627846,Uthai Thani FC vs Sukhothai FC,Welke teams scoren,Uthai Thani FC Alleen,3.4,12,5,--,,Voetbal,Thailand League 1
7387,6627846,Uthai Thani FC vs Sukhothai FC,Welke teams scoren,Geen van Beide,14.0,13,1,--,,Voetbal,Thailand League 1
7388,6627846,Uthai Thani FC vs Sukhothai FC,Welke teams scoren,Beide,1.59,59,100,--,,Voetbal,Thailand League 1
7389,6627846,Uthai Thani FC vs Sukhothai FC,Welke teams scoren,Sukhothai FC Alleen,7.5,13,2,--,,Voetbal,Thailand League 1
7390,6627846,Uthai Thani FC vs Sukhothai FC,Beide Teams Scoren,Nee,2.1,11,10,--,,Voetbal,Thailand League 1
7391,6627846,Uthai Thani FC vs Sukhothai FC,Beide Teams Scoren,Ja,1.59,59,100,--,,Voetbal,Thailand League 1
7392,6627846,Uthai Thani FC vs Sukhothai FC,Half-Time / Full-Time,Uthai Thani FC / Uthai Thani FC,2.6,8,5,HF,1,Voetbal,Thailand League 1
7393,6627846,Uthai Thani FC vs Sukhothai FC,Half-Time / Full-Time,Gelijkspel / Uthai Thani FC,4.75,15,4,HF,4,Voetbal,Thailand League 1
7394,6627846,Uthai Thani FC vs Sukhothai FC,Half-Time / Full-Time,Uthai Thani FC / Sukhothai FC,34.0,33,1,HF,3,Voetbal,Thailand League 1
7395,6627846,Uthai Thani FC vs Sukhothai FC,Half-Time / Full-Time,Sukhothai FC / Sukhothai FC,6.0,5,1,HF,9,Voetbal,Thailand League 1
7396,6627846,Uthai Thani FC vs Sukhothai FC,Half-Time / Full-Time,Gelijkspel / Gelijkspel,5.5,9,2,HF,5,Voetbal,Thailand League 1
7397,6627846,Uthai Thani FC vs Sukhothai FC,Half-Time / Full-Time,Gelijkspel / Sukhothai FC,8.0,7,1,HF,6,Voetbal,Thailand League 1
7398,6627846,Uthai Thani FC vs Sukhothai FC,Half-Time / Full-Time,Sukhothai FC / Gelijkspel,14.0,13,1,HF,8,Voetbal,Thailand League 1
7399,6627846,Uthai Thani FC vs Sukhothai FC,Half-Time / Full-Time,Uthai Thani FC / Gelijkspel,13.0,12,1,HF,2,Voetbal,Thailand League 1
7400,6627846,Uthai Thani FC vs Sukhothai FC,Half-Time / Full-Time,Sukhothai FC / Uthai Thani FC,22.0,21,1,HF,7,Voetbal,Thailand League 1
7401,6627846,Uthai Thani FC vs Sukhothai FC,Handicap Resultaat -2.0,Uthai Thani FC,6.0,5,1,MH,1,Voetbal,Thailand League 1
7402,6627846,Uthai Thani FC vs Sukhothai FC,Handicap Resultaat -2.0,Gelijkspel,5.0,4,1,MH,L,Voetbal,Thailand League 1
7403,6627846,Uthai Thani FC vs Sukhothai FC,Handicap Resultaat -2.0,Sukhothai FC,1.29,29,100,MH,2,Voetbal,Thailand League 1
7404,6627846,Uthai Thani FC vs Sukhothai FC,Handicap Resultaat 1.0,Uthai Thani FC,1.23,23,100,MH,1,Voetbal,Thailand League 1
7405,6627846,Uthai Thani FC vs Sukhothai FC,Handicap Resultaat 1.0,Gelijkspel,5.0,4,1,MH,L,Voetbal,Thailand League 1
7406,6627846,Uthai Thani FC vs Sukhothai FC,Handicap Resultaat 1.0,Sukhothai FC,7.75,27,4,MH,2,Voetbal,Thailand League 1
7407,6627846,Uthai Thani FC vs Sukhothai FC,Handicap Resultaat -1.0,Gelijkspel,3.75,11,4,MH,L,Voetbal,Thailand League 1
7408,6627846,Uthai Thani FC vs Sukhothai FC,Handicap Resultaat -1.0,Uthai Thani FC,3.0,2,1,MH,1,Voetbal,Thailand League 1
7409,6627846,Uthai Thani FC vs Sukhothai FC,Handicap Resultaat -1.0,Sukhothai FC,1.83,83,100,MH,2,Voetbal,Thailand League 1
7410,6627846,Uthai Thani FC vs Sukhothai FC,Aantal Goals - Over/Under 2.5,Under,2.05,21,20,HL,L,Voetbal,Thailand League 1
7411,6627846,Uthai Thani FC vs Sukhothai FC,Aantal Goals - Over/Under 2.5,Over,1.63,63,100,HL,1,Voetbal,Thailand League 1
7412,6627846,Uthai Thani FC vs Sukhothai FC,Aantal Goals - Over/Under 3.5,Under,1.43,43,100,HL,L,Voetbal,Thailand League 1
7413,6627846,Uthai Thani FC vs Sukhothai FC,Aantal Goals - Over/Under 3.5,Over,2.5,6,4,HL,1,Voetbal,Thailand League 1
7414,6627846,Uthai Thani FC vs Sukhothai FC,Aantal Goals - Over/Under 4.5,Over,4.25,13,4,HL,1,Voetbal,Thailand League 1
7415,6627846,Uthai Thani FC vs Sukhothai FC,Aantal Goals - Over/Under 4.5,Under,1.14,7,50,HL,L,Voetbal,Thailand League 1
